"brain.1" "brain.2" "fetal.brain.1" "fetal.brain.2" "fetal.liver.1" "fetal.liver.2" "liver.1" "liver.2"
"36070_at" 253.160494814349 163.667621337623 22.5690446656892 20.9294809293079 82.7335214616567 12.0875311835592 10.6550797035047 6.58444901158505
"36072_at" 127.508416120191 112.359621306435 235.325075412885 233.489709670534 92.4116814968157 179.92601933727 23.7434832056927 85.8139757573843
"36073_at" 1245.83206637204 1519.90179578879 1037.39448417747 1301.24429868666 172.707758244789 503.520298834987 254.559986729825 74.6559215341155
"36074_at" 31.4237434614058 33.597012228601 119.097515678898 158.938980460207 88.7325364998284 81.6270437983028 16.1058704008875 27.6481796992566
"36076_g_at" 537.378413587889 490.490032065627 185.972338071052 222.711603096866 314.487687628196 224.824907480004 477.838555110352 399.760649002271
"36078_at" 282.097305795168 293.604890709435 572.766754238435 795.024406203693 92.8355546251618 157.033401514088 46.9440035087389 109.811497444027
"36080_at" 294.871707236795 406.489012866416 745.951713496894 626.700083104101 279.420481236778 179.229545865148 108.531723047597 297.600852812876
"36081_s_at" 581.933747045877 371.555250251545 489.637963423643 459.138718294645 476.961113681735 317.201714873943 436.98278764819 462.504441708426
"36083_at" 483.495588331351 590.885202216874 493.596032715848 462.107855645033 740.695425475802 791.982350070835 722.958771241184 749.11854223395
"36084_at" 647.307012167258 519.272848970778 711.611793493242 410.989183274842 590.12879238153 431.937844529749 540.143237552553 536.417957474006
"36089_at" 857.798944226755 576.396166139852 905.562908995483 1078.48265120832 22.8133195947646 46.8643251897347 10.4325954696301 13.0500758234131
"36090_at" 302.585807393677 224.360394254398 296.114989664705 329.349131914171 347.654565298344 284.970021431421 445.522521246399 323.675754914105
"36091_at" 202.021004996572 273.835144040683 58.8607191030237 91.7886671463516 33.843524634173 50.9278593439798 9.59241558964781 55.6951564409743
"36092_at" 277.989752371136 176.119296945855 487.02583405172 576.577939521071 8.21006708988027 24.0109685024916 73.7140555570694 33.0014012264909
"36093_at" 798.653245786012 1591.33604202588 950.37655939858 1220.255121236 593.661725302592 495.727859655755 93.5007083071947 102.576826966972
"36095_at" 4201.78374666515 7294.89891192925 3130.0235702746 3389.16294367534 78.0692147122743 230.925849694866 89.9846251376258 72.7911149685423
"36096_at" 971.080949089452 705.624303144577 3387.10142684977 3579.42169687402 76.184276373518 70.7036577753378 35.2010866891611 19.2666487100019
"36097_at" 1252.2795661819 1278.08367853941 1171.72049626615 1143.73307981555 2080.74520466585 2077.14651176237 2068.37923963984 1396.7062230326
"36098_at" 441.948101000149 334.457992424265 838.509625990453 1065.81178419676 267.585859602687 498.08817058155 216.349732386383 213.057090949703
"36099_at" 156.09477050115 116.32297892777 143.663552026158 214.198577578298 77.4170290239175 168.067470787942 158.073347929559 95.3726566232288
"361_at" 588.605888151048 565.93676136518 1320.6461210492 1047.38572313602 223.099345648777 252.085835111686 381.943939463641 50.5747109341472
"36100_at" 1214.52782206926 1337.78897626391 1551.44800503034 1449.91442126499 1979.68306723983 2129.23750957815 1177.97878284073 987.185133146389
"36102_at" 3219.6182054522 1839.94446627793 3671.96274445934 3917.66135151403 2762.43941254589 2896.39925499455 1020.0298785337 956.9879471434
"36103_at" 252.347982462945 199.327784771022 260.930006881025 256.938809637306 317.834454298622 452.66382262937 533.2436721748 481.497538946528
"36104_at" 2891.03168595433 1853.41969290046 2054.33496618662 2231.7293490394 2182.45739235141 2021.19107522837 585.915654965582 895.856956338394
"36105_at" 42.9741908607636 40.0621704264458 23.2797050584591 30.6953141181763 188.286537103102 208.614612992744 211.559345568539 37.5813242225231
"36106_at" 98.9864393832862 156.468118622828 159.131758125785 59.8603287587166 51524.4596842008 22327.4642187182 66194.4475162035 34694.6017175529
"36107_at" 1290.38547681403 959.321988898443 1290.20033306788 1442.53344566628 1367.58159377777 2065.47910180399 1899.73454147883 2227.80195233303
"36109_at" 315.741235801767 321.763470418987 245.582483588781 298.063232396146 530.139058076506 585.776822154971 766.157349689653 1045.39599787979
"36110_at" 1522.82202886945 1095.1762384541 1517.81727110435 1958.12591480655 505.243439515682 682.914029098595 234.998792034097 191.91260840996
"36111_s_at" 1707.61200620686 1653.95592870304 2248.98606483721 2531.49073840274 1961.29280469778 2307.46611986389 1452.25736126773 861.140594610124
"36112_r_at" 491.455016888477 418.298861671009 720.65308464594 731.971502371503 829.774553607615 1453.9027965861 285.710762830788 354.701709012601
"36117_at" 578.995837893968 463.062333838431 539.235683193035 541.121897289903 235.428709012121 257.05436896686 196.533058519165 253.059163870787
"36118_at" 304.205310759495 498.316582651256 902.723681450988 1452.86908613286 315.09206133878 344.895316770117 113.7446367603 323.978741430965
"36119_at" 104.158644069036 69.0110762530235 178.401506609909 194.836286874174 223.96189793203 280.303086446733 65.8008399602216 191.070357547975
"36120_at" 248.791344464855 259.232320120495 213.416032648409 102.858491549248 274.920785780597 349.860527638787 279.723963714869 348.111832556998
"36121_at" 1098.60360338124 1181.56488593302 669.093052180613 659.436916626304 135.586205162392 107.845162434266 87.070593948672 130.631422048723
"36122_at" 1122.04722292329 1013.69868795541 1223.00880650555 1844.89108294251 1174.04328436731 1365.34222720319 784.306561262279 1013.72943360585
"36123_at" 783.015090758728 723.378350824309 498.465493996381 325.17329070316 3439.53651880592 3297.77116774738 11283.3110863106 8779.86884027088
"36124_at" 539.659261785054 426.639877303143 553.814236098332 366.352487884808 2651.47834136664 2209.34534836559 3630.37292352253 4100.09812727065
"36125_s_at" 766.967815316197 657.150831621168 589.036625902873 633.567782202733 917.052854001919 693.943832915957 650.335360004859 510.891882033807
"36126_at" 525.92919581621 499.653377967061 159.863098179146 175.121435931366 667.472248621389 546.046417625767 742.411482080317 867.876082595269
"36127_g_at" 754.526915476633 691.257193595351 405.174569700555 432.047802668164 950.194145690836 792.299337447853 849.234129119011 1102.12390825631
"36128_at" 892.055966225472 733.91666224382 669.20889819154 791.055421744077 1512.45118556902 1902.0184809786 1165.17578852278 687.45893857004
"36129_at" 2808.89482819649 3982.49954003729 2679.80426347731 2328.63148325886 970.356708916958 1079.28739940398 1144.95299021646 1388.69277624598
"36130_f_at" 10590.9144215896 8544.53358133575 2631.69802452296 2569.44552924535 72244.4596375318 36695.3417126265 77255.4531959646 46383.9421672688
"36131_at" 265.523235202706 230.075505004039 202.44740146203 443.631658630331 2845.05927146674 2988.69888533443 1635.66931499968 1103.19134946429
"36132_at" 270.970892762867 249.611967831164 244.007286007518 240.351303101744 202.535844614375 244.63125102234 237.06588388105 226.986955374462
"36133_at" 114.141070028289 69.3355512468005 93.1243633469016 112.431990213802 1185.24305344617 1413.23229519993 464.825430263939 461.213210575846
"36134_at" 6985.05975391876 6927.4257644781 2551.20302561356 2335.40109940783 39.5353092992758 143.058210530438 48.9794465201894 41.8580158343463
"36135_at" 797.251717156303 502.974765126827 542.27075941429 571.485056051367 332.351978262122 354.677123521169 212.512071439161 285.220512989059
"36136_at" 480.227351188581 417.420072334707 991.420040278124 1081.50383553548 298.391317136812 275.413554422806 353.563248749285 433.859946840845
"36137_at" 1592.5971469247 1617.31154161074 1037.01853760631 1336.1854599954 1281.39306034612 1265.25756332864 753.600221435707 929.067726492198
"36138_at" 4693.82575391675 6323.6370635627 1723.95258502998 1743.49306997838 3997.65795775407 3713.47430598206 4290.35768330809 4191.08874991179
"36139_at" 720.798878021572 663.360788207949 301.581815577324 587.035710310209 633.415386484004 836.082150747464 1277.26513570082 746.360754652948
"36142_at" 476.657619674562 834.226050597934 904.298805337927 1078.7912223425 93.8372906384031 214.710373785009 142.781882823024 142.680206619092
"36143_at" 86.2733029706697 45.3386579049051 161.378871852868 313.663905490537 176.484660312475 180.365483715567 21.5755984892842 26.499301930876
"36144_at" 1995.27535705422 1873.56754235838 1246.15466211999 1582.51295749417 13.4023771944886 28.2593301850146 19.8836076703401 19.3132569443665
"36145_at" 3759.89575140051 2287.40355519834 1694.04782336978 1801.59672260665 2077.58878769021 1941.11886969842 3805.20790291738 1860.06123925497
"36146_at" 766.940940808135 772.699696140072 873.818527246455 640.4491787678 391.932300872049 624.040387292564 579.496315346085 471.17232264267
"36147_at" 2075.63769795411 2561.05909326904 2368.74084596649 2591.73947303434 4299.6199297242 4115.04677249246 4297.293347901 3023.46990974019
"36148_at" 9414.00352057836 11692.8587065866 3069.11431662965 3449.29907370799 495.252660527737 422.517146763926 446.724335254685 405.098849262603
"36149_at" 860.235989553238 725.277222680513 10711.1737474212 12295.6801643246 237.447560491477 265.467657049928 32.2423761366145 25.6644097500996
"36150_at" 1013.76799695537 1837.99563723993 257.594287497087 481.08082986761 68.3507076708956 408.832581853227 53.583120489713 83.5334458942988
"36151_at" 1832.56141475845 3884.20407262211 1115.79734833218 939.321584053912 724.216334898574 828.191260001548 940.315572150407 1221.96751969201
"36152_at" 17093.663623651 18143.9327277636 13655.3679785635 10783.7660997893 2546.01657724089 1764.53302026463 991.95655274134 1641.97124830709
"36153_at" 459.376989737609 266.157179684976 1177.19571024468 1097.16748878477 481.08643873672 788.285959901916 319.632521259787 455.997613585357
"36154_at" 1963.7545947784 2771.75435630467 963.633590551404 1210.93708816486 1216.7313043038 1292.46380290638 1415.05594909634 673.722541549166
"36155_at" 5022.37119409086 6270.7204299434 1331.21403615655 1284.74031706169 578.305435849275 664.9726271361 1074.08562426157 1083.19434205088
"36156_at" 986.779803458602 905.021159523713 61.3721063113127 188.153694344716 1251.04882247635 1367.81510013598 571.316571850284 544.769165447341
"36158_at" 2728.76344873672 3045.43599868394 1194.19708538029 1118.65209902242 519.611169319865 424.22179688676 348.579200270709 211.969546948772
"36159_s_at" 2744.79223047407 2252.8242818131 1615.40306497748 1787.9768819288 398.647426552681 612.395379070926 92.7653358563343 120.971212966437
"36160_s_at" 2891.1630656617 3650.73677906527 1831.52749569494 1844.80051949837 302.813186692204 266.537293375839 340.699327520863 465.645877148814
"36161_at" 523.602673766867 522.509988667293 3232.36578040688 3517.55615290018 909.424792043822 1201.29597605639 415.544634422339 454.224557504583
"36162_at" 6557.66072315586 6841.53114152847 3108.64776768705 2857.20433704288 8847.916220005 8045.0733500392 2838.02796852507 3776.72963796438
"36163_at" 201.324350252972 153.41127080223 295.22697625598 470.583400746386 327.566706220171 362.115614274252 74.4077221431873 155.431693732825
"36164_at" 445.926367990962 407.534620563877 568.605997849742 531.774799043135 250.248026469498 340.359302046323 176.750735372685 101.63146186643
"36165_at" 3148.64319657128 2540.67675433366 1441.70021006442 1507.15798846552 1557.18912106329 1861.4091106096 1054.42013436763 990.169446862181
"36166_at" 1700.09953384009 1122.36930522812 499.64956352358 617.633519548492 415.869842450832 569.670233718154 443.889237628855 468.613752660773
"36167_at" 5594.52238217505 5469.02909062752 2558.7329713238 2524.46425354599 2885.90522052371 2599.34196668244 4147.91583865628 2663.91743141621
"36169_at" 14791.5538721403 11960.7213601923 4364.48122744927 3939.74186318945 5373.44168464257 6062.47307832038 6216.41760316418 3909.90144202923
"36170_at" 1152.92638959106 1014.31285512378 655.911326005085 627.382127529458 842.756305541542 1005.62361671869 2801.17731514578 2226.01004438368
"36171_at" 906.014773493336 663.655703913758 1682.57999590495 1900.01736377299 501.252624582796 836.33706697973 42.0710900146408 55.6474722966554
"36172_s_at" 2999.21990305383 4129.1567894272 2052.41522417893 2315.24918481562 1704.05556979334 2406.72077201639 1936.89455974956 1741.13764635877
"36173_r_at" 1045.47684731132 1160.9792427228 1266.91734224973 1433.6786623576 974.391310835602 1485.44698380013 807.900650802134 1302.02252402007
"36174_at" 10569.4837916275 11991.7285838095 22030.485293478 21395.3649431796 2522.79435204596 2538.69769316723 1261.00932188836 1432.90963193782
"36175_s_at" 1326.76194746579 980.077903864275 3396.30870574998 3803.60747824427 51.7514443923153 310.479672980717 119.396177537521 30.6649406212636
"36176_at" 315.969987944306 433.437581038486 321.896946096505 318.851650900886 116.820685156815 239.341494449408 293.937181118841 280.097247310719
"36177_at" 146.044264989044 90.943473114034 111.543689113986 174.979675333859 40.463711241938 47.969183960965 58.1807446757813 54.0589914336615
"36178_at" 319.422311763677 259.755494747396 166.03072651657 119.165802481655 565.346446551106 687.214727084371 1127.2430436752 935.907715090866
"36179_at" 1013.22553619017 1058.81509091913 1087.06188486332 984.406822265972 1291.46412942212 1556.04694707227 1649.7462778053 1976.77652447834
"36181_at" 4644.32183027037 4665.09064263824 4027.53794717857 4383.56142148574 5448.95583941861 5105.34012287766 2720.38760733748 2503.60608112363
"36182_at" 108.373620506411 83.7314650312834 415.728041012159 316.946373381264 144.865078648858 66.3915682202323 46.5153577176006 33.5320322212575
"36183_at" 1806.78720362083 2217.93862108655 1094.40867920298 1021.30478426194 1714.63847910955 1638.50691784918 1785.45863988876 2045.12857690398
"36184_at" 1387.07647528354 1699.20614352479 859.160484216654 728.677303487725 2367.19219703825 2417.92066768352 4865.01735081039 3737.982926336
"36185_at" 2045.22768066429 2281.03977080146 1091.95208193258 1182.43319763935 1847.20274682203 1732.83614536962 1394.02048854071 1423.13714263072
"36186_at" 3135.80625212223 3933.5775505224 2519.54076227918 2743.13270051119 1323.56438003865 1359.54256630108 2014.97985178026 1596.2129790095
"36187_at" 1788.55193553876 1674.23037593183 691.132055627524 1012.04397898358 1149.97330639652 1379.09263520163 1807.32213876051 1847.95972254258
